"Period" "BE" "DE" "FR" "NL" "RAM_0" "Row" "Num_date"
18 0 0 -1 0 3608 364 20160409
18 0.05015 -0.01895 0.01875 0.23598 581 384 20160409
18 0.11442 0.0019 -0.01804 0.03023 301 412 20160409
18 -0.1927 0.00386 -0.08189 0.12504 904 459 20160409
18 0.10673 0.00051 -0.09471 0.0665 439 470 20160409
18 0.15397 0.00095 -0.10553 0.07667 519 474 20160409
18 0.24424 -0.00211 0.08919 -0.06184 1039 494 20160409
19 -0.11442 -0.0019 0.01802 -0.02954 490 19 20160409
19 0.15397 0.00096 -0.10536 0.07465 560 30 20160409
19 0.2782 -0.00097 0.05522 -0.0236 878 40 20160409
19 -0.08121 0.01615 -0.03284 0.23847 685 50 20160409
19 0.25133 0.00199 -0.10981 0.0817 773 62 20160409
19 -1 0 0 0 4500 67 20160409
19 -0.12992 0.01694 -0.05345 -0.21939 974 81 20160409
19 0.24424 -0.00212 0.08909 -0.06076 944 96 20160409
19 0 1 0 0 5833 133 20160409
19 0 0 1 0 5804 162 20160409
19 -0.1927 0.00387 -0.08177 0.12086 973 193 20160409
19 -0.14494 0.01474 -0.05764 -0.23706 1028 214 20160409
19 0.11442 0.0019 -0.01802 0.02954 321 235 20160409
19 0.05015 -0.01896 0.0187 0.25003 570 241 20160409
19 0.03377 -0.00214 0.00991 -0.03813 234 283 20160409
19 0 0 0 -1 4250 319 20160409
19 0 0 -1 0 2701 347 20160409
19 0.10673 0.00052 -0.09453 0.06471 463 349 20160409
19 0.20485 0.04073 0.27634 0.06311 1013 372 20160409
19 -0.28193 -0.03062 -0.10803 -0.27546 1192 383 20160409
19 0 -1 0 0 4400 425 20160409
19 0.16381 -0.0035 0.07158 -0.11001 804 514 20160409
20 -0.08121 0.01615 -0.03303 0.24336 692 2 20160409
20 0 1 0 0 5600 13 20160409
20 0 0 -1 0 2701 49 20160409
20 -0.28192 -0.03063 -0.10858 -0.27631 1243 74 20160409
20 -0.19269 0.00387 -0.08217 0.12089 939 102 20160409
20 0.03377 -0.00214 0.01006 -0.03814 219 169 20160409
20 -0.14494 0.01474 -0.05795 -0.23863 1069 190 20160409
20 -0.12991 0.01694 -0.05373 -0.22092 1009 221 20160409
20 0.20485 0.04074 0.27694 0.06317 1014 226 20160409
20 0.24424 -0.00212 0.0896 -0.0609 968 237 20160409
20 0.11442 0.0019 -0.0181 0.02958 321 291 20160409
20 0 0 0 -1 4250 295 20160409
20 0.10673 0.00052 -0.09485 0.06478 426 345 20160409
20 0 -1 0 0 4947 368 20160409
20 0.2782 -0.00097 0.05547 -0.02372 897 375 20160409
20 0.25133 0.00199 -0.11067 0.08182 760 396 20160409
20 0 0 1 0 6112 434 20160409
20 -0.11442 -0.0019 0.0181 -0.02958 490 455 20160409
20 0.15397 0.00096 -0.10584 0.07473 523 485 20160409
20 0.16381 -0.0035 0.07193 -0.11003 833 487 20160409
20 -0.05015 0.01896 -0.01883 -0.24773 1072 488 20160409
20 0.05015 -0.01896 0.01883 0.24773 697 513 20160409
21 0.05015 -0.01896 0.01876 0.23322 564 15 20160409
21 0.25133 0.00199 -0.11049 0.08388 789 20 20160409
21 -0.12991 0.01694 -0.05359 -0.22365 951 23 20160409
21 0.20485 0.04074 0.27652 0.06464 1082 25 20160409
21 -1 0 0 0 4500 33 20160409
21 0 1 0 0 5865 41 20160409
21 0 -1 0 0 4400 45 20160409
21 0.10673 0.00052 -0.09444 0.06671 447 61 20160409
21 0.16381 -0.0035 0.07172 -0.11451 814 94 20160409
21 -0.14494 0.01474 -0.0578 -0.24177 1008 111 20160409
21 0 0 -1 0 2844 138 20160409
21 -0.28192 -0.03063 -0.10833 -0.28522 1161 249 20160409
21 0.11442 0.0019 -0.01811 0.03029 312 253 20160409
21 -0.11442 -0.0019 0.01811 -0.03029 499 280 20160409
21 -0.08121 0.01615 -0.03293 0.25898 737 316 20160409
21 0.2782 -0.00097 0.05534 -0.0234 909 363 20160409
21 0.24424 -0.00212 0.08942 -0.06185 970 366 20160409
21 0.15397 0.00096 -0.10545 0.0769 544 439 20160409
21 -0.19269 0.00387 -0.08194 0.1257 952 441 20160409
21 0 0 0 -1 4250 482 20160409
21 0.03377 -0.00214 0.01014 -0.03963 198 505 20160409
21 0 0 1 0 5156 518 20160409
22 0 1 0 0 7000 54 20160409
22 0 -1 0 0 4400 87 20160409
22 -0.11442 -0.0019 0.01805 -0.03055 509 91 20160409
22 -0.28192 -0.03063 -0.10818 -0.28862 1118 98 20160409
22 0.11442 0.0019 -0.01805 0.03055 302 100 20160409
22 0.2782 -0.00097 0.05529 -0.02333 971 113 20160409
22 -0.12991 0.01694 -0.05352 -0.2229 901 180 20160409
22 0.25133 0.00199 -0.11006 0.08463 773 205 20160409
22 0.1649 -0.00345 0.04138 -0.10113 851 213 20160409
22 -1 0 0 0 4500 296 20160409
22 -0.19269 0.00387 -0.08187 0.12736 931 318 20160409
22 0 0 0 -1 4250 333 20160409
22 0.16381 -0.0035 0.07167 -0.11605 847 376 20160409
22 0.10673 0.00052 -0.09458 0.0674 467 394 20160409
22 0 0 1 0 4401 399 20160409
22 -0.08121 0.01615 -0.03289 0.26809 715 407 20160409
22 0.20485 0.04074 0.27649 0.06518 1119 453 20160409
22 0 0 -1 0 5559 456 20160409
22 0.15397 0.00096 -0.10546 0.07767 544 472 20160409
22 0.05015 -0.01896 0.01874 0.22925 559 501 20160409
22 -0.14494 0.01474 -0.05772 -0.24117 963 531 20160409
23 0 0 0 -1 4250 1 20160409
23 -1 0 0 0 4500 35 20160409
23 0.10673 0.00052 -0.095 0.06683 434 36 20160409
23 0.20485 0.04074 0.27681 0.06473 1145 71 20160409
23 -0.12991 0.01694 -0.05364 -0.22536 867 89 20160409
23 0.1649 -0.00345 0.04145 -0.09969 886 95 20160409
23 0.05015 -0.01896 0.01879 0.23037 672 124 20160409
23 0.15397 0.00096 -0.10584 0.07703 493 127 20160409
23 0.08753 0.05713 0.04213 0.12166 212 149 20160409
23 -0.14494 0.01474 -0.05785 -0.24354 937 170 20160409
23 0 -1 0 0 4400 176 20160409
23 0 0 1 0 4401 197 20160409
23 0.2782 -0.00097 0.0554 -0.02354 1013 223 20160409
23 -0.19269 0.00387 -0.08208 0.12578 874 238 20160409
23 0.11442 0.0019 -0.01803 0.03036 292 246 20160409
23 0 1 0 0 7000 297 20160409
23 -0.08351 0.01857 -0.03361 -0.11043 438 336 20160409
23 -0.08121 0.01615 -0.03298 0.26201 703 351 20160409
23 -0.11442 -0.0019 0.01803 -0.03036 518 361 20160409
23 0.25133 0.00199 -0.11017 0.08406 700 463 20160409
23 0.16381 -0.0035 0.07186 -0.11457 898 519 20160409
24 0 1 0 0 7000 51 20160409
24 -0.11442 -0.00213 0.01812 -0.02964 532 58 20160409
24 0.20485 0.0449 0.27741 0.06331 1138 107 20160409
24 0.11442 0.00213 -0.01812 0.02964 279 108 20160409
24 0 0 1 0 4401 130 20160409
24 -0.08351 0.01933 -0.03377 -0.07227 462 132 20160409
24 -0.05015 0.01993 -0.0189 -0.24811 950 160 20160409
24 0.10673 0.00073 -0.0951 0.06495 402 168 20160409
24 -0.08121 0.01681 -0.03313 0.23914 796 177 20160409
24 0.02141 0.00521 0.0104 0.14068 320 184 20160409
24 0.15397 0.00123 -0.10612 0.07492 463 265 20160409
24 0 -1 0 0 4400 330 20160409
24 0 0 0 -1 4250 341 20160409
24 0.16381 -0.00385 0.07211 -0.11052 941 354 20160409
24 -0.14494 0.015 -0.0581 -0.23727 976 389 20160409
24 -0.28192 -0.03128 -0.10881 -0.27682 1198 398 20160409
24 -0.19269 0.00428 -0.08238 0.12141 835 451 20160409
24 0.2782 -0.00125 0.05559 -0.02361 1058 461 20160409
24 0.25133 0.0024 -0.11097 0.08197 702 492 20160409
24 -0.12991 0.01736 -0.05387 -0.21954 901 493 20160409
24 -1 0 0 0 4500 530 20160409
1 -0.12424 0.00559 -0.05872 0.35634 909.02225 58 20160622
1 0 0 -1 0 4201 106 20160622
1 -0.06404 0.00119 -0.01043 0.04194 288.49225 114 20160622
1 -0.23693 0.01061 -0.07445 -0.21587 688.37976 145 20160622
1 0.08791 0.00158 0.04642 0.21925 418.94621 149 20160622
1 0.26281 -0.01104 0.09078 -0.09706 957.18274 153 20160622
1 0.30877 0.00508 -0.0388 0.07924 1045.25608 171 20160622
1 -0.24162 0.01327 -0.0831 -0.21466 709.43341 197 20160622
1 0 0 1 0 4452 300 20160622
1 -0.24069 0.01137 -0.07662 -0.2209 700.59399 310 20160622
1 0.17853 -0.01108 0.09475 -0.17098 853.9163 314 20160622
1 0 -1 0 0 4400 317 20160622
1 -0.2917 0.01587 -0.0981 -0.30447 887.85258 318 20160622
1 -0.24399 0.01411 -0.08731 -0.21536 724.49039 349 20160622
1 0.32574 -0.00613 0.05074 -0.0254 930.71299 376 20160622
1 -0.22484 0.01385 -0.07069 -0.20158 655.97091 381 20160622
1 -0.26494 -0.01035 0.08332 -0.12017 1369.06334 399 20160622
1 0.06487 0.01204 -0.10413 0.12123 460.95997 404 20160622
1 -0.30877 -0.00508 0.0388 -0.07924 1391.74392 419 20160622
1 -0.2686 0.01941 -0.10242 -0.365 1093.22317 424 20160622
2 0.08784 0.00151 0.04637 0.22284 496.81079 20 20160622
2 0 -1 0 0 4400 32 20160622
2 0.11173 -0.0482 0.1864 0.01487 1319.66641 51 20160622
2 0 0 1 0 6654 57 20160622
2 0.32568 -0.00618 0.05064 -0.02382 971.65268 65 20160622
2 -1 0 0 0 4500 134 20160622
2 -0.12415 0.00566 -0.05867 0.31728 847.47006 170 20160622
2 -0.2916 0.01595 -0.09823 -0.30149 881.74528 177 20160622
2 -0.06403 0.0012 -0.01051 0.04318 298.44674 191 20160622
2 -0.26505 -0.01045 0.08407 -0.12001 1434.05372 194 20160622
2 -0.11093 0.00506 -0.05243 0.34134 896.55764 224 20160622
2 -0.30884 -0.00513 0.03968 -0.07954 1449.75317 238 20160622
2 -0.24391 0.01418 -0.08739 -0.2132 740.41306 245 20160622
2 0 0 -1 0 4201 246 20160622
2 -0.26848 0.01951 -0.10248 -0.36158 1144.10033 267 20160622
2 0.30884 0.00513 -0.03968 0.07954 987.24683 292 20160622
2 0.17841 -0.01118 0.09469 -0.17358 828.0088 344 20160622
2 -0.21618 -0.01344 0.11525 -0.12916 1533.28164 356 20160622
2 0.06499 0.01215 -0.10347 0.12178 502.94369 390 20160622
2 -0.22477 0.01391 -0.07082 -0.19951 653.89654 440 20160622
3 -0.06587 -0.00064 -0.01238 0.04134 306.44674 1 20160622
3 -1 0 0 0 4500 23 20160622
3 0.06009 0.26283 0.39188 0.14712 1426.28127 64 20160622
3 0 -1 0 0 4400 96 20160622
3 0.00501 0.31257 0.19804 -0.00488 881.74565 110 20160622
3 0.01872 0.14854 0.08405 0.46016 889.47006 123 20160622
3 0.00851 -0.15142 0.08375 -0.08835 1191.66641 133 20160622
3 -0.08259 -0.27219 -0.16603 -0.43458 747.00843 158 20160622
3 0.12995 -0.17375 -0.21867 -0.09934 1011.24683 164 20160622
3 -0.00461 -0.09093 -0.04598 0.13039 490.81116 260 20160622
3 0.1537 -0.17817 -0.12119 -0.1958 926.65231 273 20160622
3 -0.12995 0.17375 0.21867 0.09934 1425.75317 280 20160622
3 0.01673 0.13272 0.0751 0.469 921.55764 307 20160622
3 -0.08211 0.17249 0.26725 0.06293 1372.05372 370 20160622
3 -0.21109 -0.26392 -0.37986 -0.15429 599.94369 405 20160622
3 0 0 -1 0 4201 435 20160622
4 -0.21109 -0.26392 -0.37998 -0.15613 662.01177 13 20160622
4 0 -1 0 0 4666 25 20160622
4 -1 0 0 0 4500 44 20160622
4 0.00851 -0.15142 0.08354 -0.0895 1074.70896 66 20160622
4 0.12995 -0.17375 -0.21784 -0.10053 978.29086 77 20160622
4 0.01872 0.14854 0.08423 0.48907 986.40039 91 20160622
4 0 1 0 0 5600 98 20160622
4 0.06009 0.26283 0.39213 0.14901 1343.21134 223 20160622
4 0.1537 -0.17817 -0.12131 -0.19788 873.72927 231 20160622
4 -0.08259 -0.27219 -0.16634 -0.42929 751.8127 308 20160622
4 -0.08211 0.17249 0.26634 0.0638 1371.02153 315 20160622
4 0 0 -1 0 4201 334 20160622
4 -0.12995 0.17375 0.21784 0.10053 1458.70914 340 20160622
4 0.00501 0.31257 0.19854 -0.00454 985.73307 350 20160622
4 -0.06587 -0.00064 -0.01228 0.03915 283.52777 366 20160622
4 0 0 0 -1 4250 372 20160622
4 -0.00461 -0.09093 -0.0461 0.13202 594.75085 393 20160622
4 0.01673 0.13272 0.07526 0.49866 994.46022 425 20160622
5 0.01872 0.14854 0.08439 0.49891 972.03631 18 20160622
5 -0.08259 -0.27219 -0.16667 -0.4322 722.92037 21 20160622
5 0 -1 0 0 4648 137 20160622
5 -0.21109 -0.26392 -0.37954 -0.15458 687.95442 144 20160622
5 0 1 0 0 5600 162 20160622
5 0.12995 -0.17375 -0.21782 -0.09948 981.25201 163 20160622
5 -0.00461 -0.09093 -0.04619 0.12511 585.00652 180 20160622
5 -1 0 0 0 4500 202 20160622
5 -0.12995 0.17375 0.21782 0.09948 1455.74799 248 20160622
5 0.00501 0.31257 0.19895 -0.00873 1036.8881 281 20160622
5 -0.08211 0.17249 0.26615 0.06246 1353.07111 296 20160622
5 -0.06587 -0.00064 -0.01226 0.0401 288.49262 303 20160622
5 0.00851 -0.15142 0.0837 -0.08838 898.66752 320 20160622
5 0 0 -1 0 4201 345 20160622
5 0.06009 0.26283 0.39161 0.14738 1303.27165 364 20160622
5 0.1537 -0.17817 -0.1215 -0.19758 851.71817 432 20160622
5 0.01673 0.13272 0.07541 0.51027 990.03065 439 20160622
6 0.02219 0.15093 0.08648 0.50093 938.05 4 20160622
6 0.07608 0.27481 0.40401 0.1572 1248.35157 10 20160622
6 0 0 0 -1 4250 75 20160622
6 0.00539 0.31283 0.19858 -0.00851 1086.88958 122 20160622
6 -0.23327 -0.27955 -0.39556 -0.16751 716.85452 132 20160622
6 -0.09286 -0.27664 -0.17161 -0.43504 700.8608 138 20160622
6 0 -1 0 0 4400 150 20160622
6 -0.00539 -0.09147 -0.04654 0.12466 554.00319 195 20160622
6 -0.102 0.15715 0.2508 0.05003 1329.96344 199 20160622
6 0 0 -1 0 4201 200 20160622
6 0.20003 -0.06902 0.01296 -0.13162 710.3162 208 20160622
6 0 1 0 0 5920 220 20160622
6 0.19213 -0.16114 -0.10814 -0.17966 770.68524 232 20160622
6 0.00963 0.29727 0.17516 -0.08838 1424.26905 237 20160622
6 0.00988 -0.15047 0.08592 -0.08758 774.67307 323 20160622
6 -0.06239 -0.00064 -0.01248 0.03892 282.53628 387 20160622
6 -1 0 0 0 4500 389 20160622
6 0.16604 -0.1581 -0.19943 -0.08948 960.46106 411 20160622
6 0.01983 0.13487 0.07728 0.51207 958.0436 413 20160622
6 -0.16604 0.1581 0.19943 0.08948 1476.53894 436 20160622
7 0.17267 -0.01117 0.09366 -0.16967 771.8645 22 20160622
7 -0.12305 0.00572 -0.05863 0.35819 799.95861 71 20160622
7 0.0585 0.01227 -0.10342 0.12424 663.85711 88 20160622
7 -1 0 0 0 4500 111 20160622
7 0 0 0 -1 4250 116 20160622
7 0 1 0 0 5600 140 20160622
7 -0.10996 0.00511 -0.0524 0.38501 842.9437 207 20160622
7 0.32891 0.0048 -0.03658 0.07337 899.46291 213 20160622
7 0.08758 0.00147 0.04636 0.21922 560.94325 287 20160622
7 0.112 -0.04847 0.18847 0.01446 894.67159 327 20160622
7 -0.29144 0.01606 -0.09792 -0.30445 1050.85887 330 20160622
7 0.34748 -0.00581 0.04708 -0.02415 726.67858 332 20160622
7 -0.06054 0.00122 -0.01061 0.04087 273.53295 353 20160622
7 0.25994 -0.00915 0.07273 -0.07152 629.30769 358 20160622
7 -0.26956 -0.01046 0.08311 -0.11742 1352.95752 422 20160622
7 -0.21225 -0.01358 0.11524 -0.1311 1261.34824 438 20160622
7 0 0 -1 0 4201 441 20160622
8 0 -1 0 0 4896 3 20160622
8 0.16941 -0.01716 0.09161 -0.17638 922.89114 6 20160622
8 0.06086 0.01809 -0.10403 0.12934 437.88375 31 20160622
8 0.25682 -0.0137 0.06919 -0.07586 587.29992 34 20160622
8 0 1 0 0 5600 45 20160622
8 -0.33101 -0.00784 0.03221 -0.07781 1493.58889 61 20160622
8 0.34702 -0.00829 0.04631 -0.0254 732.63307 80 20160622
8 -0.19074 -0.0167 0.09462 -0.12145 1248.87575 90 20160622
8 0.11855 0.00478 -0.02668 0.01505 379.62001 93 20160622
8 -0.27346 -0.01598 0.07688 -0.12344 1350.97602 103 20160622
8 -0.29108 0.01629 -0.09732 -0.30713 983.96654 157 20160622
8 0.10699 -0.04956 0.1876 0.00937 944.81959 176 20160622
8 -0.26552 0.02798 -0.10093 -0.36199 1290.42889 196 20160622
8 -0.1196 0.01201 -0.05641 0.3687 651.80247 252 20160622
8 0.11579 -0.00385 0.01515 -0.04112 351.37899 254 20160622
8 -0.05992 0.0021 -0.01 0.04233 248.51149 282 20160622
8 0.08347 -0.0032 0.04324 0.20953 608.12899 355 20160622
8 0 0 -1 0 4201 395 20160622
8 -0.10692 0.01074 -0.05044 0.39614 653.7402 410 20160622
9 0.11581 -0.00382 0.01503 -0.04165 307.39971 7 20160622
9 -0.27337 -0.01587 0.07663 -0.12464 1384.02449 37 20160622
9 0.10718 -0.04934 0.18614 0.01069 838.77889 89 20160622
9 -0.05993 0.00209 -0.01 0.04325 238.47708 109 20160622
9 0.08353 -0.00313 0.04328 0.20243 587.39428 126 20160622
9 -0.29118 0.01618 -0.09753 -0.31154 988.12564 146 20160622
9 -0.19064 -0.01658 0.09528 -0.12285 1218.93199 247 20160622
9 -0.11967 0.01193 -0.0565 0.37667 659.50462 271 20160622
9 0.34707 -0.00824 0.04643 -0.02506 693.62234 276 20160622
9 0.16952 -0.01705 0.0918 -0.17919 944.99918 285 20160622
9 0 -1 0 0 4400 309 20160622
9 0.03786 0.00075 -0.00942 -0.02073 185.79476 343 20160622
9 -0.10699 0.01066 -0.05051 0.40587 665.37723 365 20160622
9 -0.26564 0.02785 -0.10111 -0.3652 1228.54285 369 20160622
9 0 0 -1 0 4201 382 20160622
9 0.11852 0.00475 -0.02675 0.01486 330.62593 391 20160622
9 0.06075 0.01797 -0.10442 0.13084 434.82381 398 20160622
9 0.2569 -0.0136 0.06919 -0.0761 555.3125 420 20160622
10 0.03787 0.00075 -0.00907 -0.02129 142.81548 11 20160622
10 0.08357 -0.0031 0.04336 0.19517 608.66401 48 20160622
10 0.1185 0.00474 -0.02674 0.01468 285.63222 50 20160622
10 -0.10703 0.01064 -0.05059 0.41581 676.00871 78 20160622
10 0.06069 0.01793 -0.10404 0.13239 329.76498 141 20160622
10 0 0 -1 0 4201 148 20160622
10 0.11583 -0.00381 0.01546 -0.04218 283.41969 156 20160622
10 0.16958 -0.01701 0.09189 -0.18206 1023.10685 167 20160622
10 0.34711 -0.00822 0.04641 -0.02471 717.61013 189 20160622
10 -0.26447 -0.01461 0.06911 -0.12037 1348.91312 198 20160622
10 0 -1 0 0 4400 217 20160622
10 0.10728 -0.04927 0.18616 0.01199 952.73338 221 20160622
10 -0.11962 0.01165 -0.05646 -0.2622 778.13245 255 20160622
10 -0.05994 0.00208 -0.01007 0.04419 230.44193 268 20160622
10 -0.19058 -0.01655 0.09496 -0.1243 1307.98675 275 20160622
10 0.25697 -0.01357 0.06966 -0.07633 579.32212 297 20160622
10 -0.11971 0.0119 -0.05658 0.38484 669.20122 299 20160622
10 -0.29125 0.01616 -0.09774 -0.31605 918.29177 326 20160622
10 -0.27328 -0.01583 0.07746 -0.12585 1418.07074 331 20160622
11 -0.10704 0.011 -0.05058 0.4158 676.0224 17 20160622
11 0.11583 -0.00394 0.01532 -0.04218 292.41488 30 20160622
11 -0.11973 0.0123 -0.05657 0.38482 669.21676 47 20160622
11 0.11849 0.00488 -0.02675 0.01467 291.63777 49 20160622
11 0 -1 0 0 4400 56 20160622
11 0.06066 0.01846 -0.10418 0.13236 326.7857 59 20160622
11 -0.11963 0.01206 -0.05645 -0.26221 751.14799 67 20160622
11 -0.19055 -0.01704 0.09505 -0.12428 1318.96788 104 20160622
11 0.16961 -0.01753 0.09188 -0.18204 1031.08687 128 20160622
11 -0.05994 0.00215 -0.01005 0.04419 228.44452 129 20160622
11 0.1073 -0.05048 0.18611 0.01201 966.68787 159 20160622
11 -0.29128 0.01655 -0.09767 -0.31607 919.30694 173 20160622
11 0.34712 -0.00846 0.04642 -0.0247 725.60088 183 20160622
11 0.25699 -0.01399 0.06952 -0.07632 590.30621 201 20160622
11 0 0 -1 0 4201 205 20160622
11 -0.26446 -0.01509 0.06882 -0.12035 1353.89462 284 20160622
11 -0.27326 -0.01634 0.07721 -0.12584 1423.0515 319 20160622
11 0.03786 0.00076 -0.00918 -0.0213 149.81622 388 20160622
12 0.08459 -0.02032 0.03168 0.19707 575.95657 38 20160622
12 -0.19056 -0.01705 0.09499 -0.12428 1326.96751 53 20160622
12 -0.10704 0.011 -0.05059 0.41581 676.02203 70 20160622
12 0.11849 0.00488 -0.02675 0.01467 296.63777 81 20160622
12 0.1696 -0.01753 0.09191 -0.18205 1019.08724 82 20160622
12 -0.29127 0.01655 -0.09776 -0.31607 943.30694 124 20160622
12 -0.27327 -0.01634 0.07746 -0.12584 1389.0515 179 20160622
12 0.34712 -0.00847 0.04642 -0.02471 718.60088 185 20160622
12 -0.11963 0.01206 -0.05647 -0.2622 791.14762 188 20160622
12 0 0 -1 0 4201 203 20160622
12 0.03786 0.00076 -0.00909 -0.0213 140.81622 211 20160622
12 0 -1 0 0 5097 242 20160622
12 0.25698 -0.014 0.06966 -0.07633 564.30621 269 20160622
12 0.06066 0.01846 -0.10408 0.13237 324.78533 324 20160622
12 -0.26446 -0.0151 0.06911 -0.12036 1316.89462 342 20160622
12 -0.11972 0.01231 -0.05659 0.38483 669.21676 352 20160622
12 0.11583 -0.00394 0.01544 -0.04218 277.41488 394 20160622
12 0.10729 -0.05048 0.18607 0.01199 1031.68861 400 20160622
12 -0.05994 0.00215 -0.01007 0.04419 231.44452 414 20160622
13 0.11849 0.00488 -0.02684 0.01467 342.63777 28 20160622
13 0.03786 0.00076 -0.00925 -0.0213 186.81622 74 20160622
13 0.25699 -0.01399 0.0697 -0.07632 617.30621 97 20160622
13 -0.29127 0.01655 -0.09801 -0.31606 913.30657 112 20160622
13 0 -1 0 0 4682 119 20160622
13 0.10729 -0.05048 0.18662 0.012 1128.68824 125 20160622
13 0.08458 -0.02033 0.03175 0.19706 524.95657 151 20160622
13 -0.26445 -0.01509 0.06899 -0.12035 1295.89462 166 20160622
13 0.06065 0.01845 -0.10455 0.13236 299.78533 249 20160622
13 0 0 -1 0 4201 251 20160622
13 -0.11974 0.01229 -0.05673 0.38481 669.21676 256 20160622
13 0.17391 0.02042 -0.12995 0.11097 691.64965 259 20160622
13 -0.33091 -0.00802 0.03261 -0.0797 1463.65216 264 20160622
13 0.34712 -0.00846 0.04656 -0.0247 772.60088 286 20160622
13 -0.11964 0.01205 -0.0566 -0.26222 785.14799 305 20160622
13 -0.05994 0.00215 -0.01007 0.04418 235.44489 306 20160622
13 0.16961 -0.01752 0.09216 -0.18203 1035.08687 316 20160622
13 -0.27326 -0.01633 0.07742 -0.12583 1374.0515 371 20160622
13 0.11584 -0.00394 0.01533 -0.04218 326.41488 373 20160622
13 -0.10705 0.01099 -0.05072 0.41579 676.0224 409 20160622
14 -0.23809 0.00641 -0.07438 -0.23029 750.7579 2 20160622
14 0 0 -1 0 4201 46 20160622
14 -0.29127 0.01655 -0.0982 -0.31606 913.30657 54 20160622
14 0.17391 0.02042 -0.13057 0.11097 707.64965 86 20160622
14 0 -1 0 0 4955 101 20160622
14 0.08458 -0.02033 0.03181 0.19706 527.95657 154 20160622
14 -0.11974 0.01229 -0.05681 0.38481 669.21676 229 20160622
14 -0.19054 -0.01704 0.09563 -0.12427 1386.96751 243 20160622
14 0.11584 -0.00394 0.01527 -0.04218 362.41488 258 20160622
14 -0.11964 0.01205 -0.05668 -0.26222 787.14799 261 20160622
14 0.10729 -0.05048 0.18669 0.012 1222.68824 301 20160622
14 0.34712 -0.00846 0.04667 -0.0247 804.60088 333 20160622
14 -0.05995 0.00215 -0.01008 0.04418 232.44489 339 20160622
14 0.11849 0.00488 -0.0269 0.01467 362.63777 359 20160622
14 -0.10705 0.01099 -0.05079 0.41579 676.0224 380 20160622
14 -0.26445 -0.01509 0.06892 -0.12035 1311.89462 415 20160622
14 0.25699 -0.01399 0.06974 -0.07631 662.30584 423 20160622
14 -0.27326 -0.01633 0.07739 -0.12583 1388.0515 429 20160622
14 0.06065 0.01845 -0.10485 0.13236 305.78533 430 20160622
14 -0.33091 -0.00802 0.03249 -0.0797 1463.65216 444 20160622
14 0.16961 -0.01752 0.09233 -0.18203 1050.08687 445 20160622
15 -0.29117 0.01665 -0.09787 -0.31596 913.30657 12 20160622
15 -0.23802 0.00648 -0.07412 -0.23023 748.75827 39 20160622
15 0.34707 -0.00852 0.04655 -0.02475 809.60051 43 20160622
15 0 0 1 0 6981 83 20160622
15 -0.11956 0.01213 -0.05651 -0.26214 789.14799 117 20160622
15 -0.10697 0.01106 -0.05064 0.41586 676.0224 131 20160622
15 -0.33096 -0.00808 0.03211 -0.07976 1466.65216 155 20160622
15 0.2569 -0.01408 0.06938 -0.07641 676.30621 206 20160622
15 -0.26456 -0.01519 0.06838 -0.12045 1316.89462 233 20160622
15 -0.19066 -0.01715 0.09548 -0.12438 1370.96751 240 20160622
15 0 -1 0 0 4663 265 20160622
15 0.10708 -0.0507 0.18618 0.01179 1279.68787 289 20160622
15 -0.27337 -0.01644 0.07689 -0.12594 1387.0515 322 20160622
15 0.08454 -0.02036 0.03171 0.19702 630.95694 329 20160622
15 0.06078 0.01858 -0.10473 0.13248 351.7857 336 20160622
15 0 0 -1 0 4201 347 20160622
15 -0.05993 0.00217 -0.01003 0.0442 234.44489 351 20160622
15 -0.11965 0.01238 -0.05664 0.3849 669.21676 378 20160622
15 0.11852 0.00491 -0.02683 0.0147 387.63777 384 20160622
15 0.16949 -0.01764 0.09206 -0.18215 1025.08687 418 20160622
15 0.17405 0.02055 -0.13088 0.1111 774.64965 433 20160622
16 0.34703 -0.00855 0.04664 -0.02479 820.60088 15 20160622
16 -0.26462 -0.01526 0.06834 -0.12051 1307.89425 24 20160622
16 0.16942 -0.01771 0.09221 -0.18222 1009.08687 33 20160622
16 0.10694 -0.05083 0.18658 0.01166 1240.68787 42 20160622
16 0.25684 -0.01414 0.06942 -0.07646 690.30584 60 20160622
16 0.331 0.00811 -0.03203 0.07979 954.34784 69 20160622
16 0.0845 -0.0204 0.03175 0.19698 665.95694 105 20160622
16 0.17413 0.02063 -0.13138 0.11118 822.64965 107 20160622
16 -0.10693 0.01111 -0.0507 0.4159 676.02277 168 20160622
16 0.06085 0.01865 -0.10498 0.13255 390.7857 212 20160622
